x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,elbow_angle,knee_angle
0.5841037631034851,0.5039803385734558,-0.8090092539787292,0.9999934434890747,0.6091659665107727,0.41519302129745483,-0.7626558542251587,0.999987006187439,0.6239630579948425,0.4094950258731842,-0.762266993522644,0.9999898672103882,0.6388025879859924,0.40615713596343994,-0.7617461681365967,0.9999847412109375,0.5551748275756836,0.4338318407535553,-0.77829909324646,0.9999861717224121,0.5331041216850281,0.4400816261768341,-0.777450680732727,0.9999856948852539,0.5139748454093933,0.4456670880317688,-0.7776341438293457,0.9999796152114868,0.6605338454246521,0.42809754610061646,-0.416165828704834,0.9999887943267822,0.47971266508102417,0.46979039907455444,-0.4903640151023865,0.9999949932098389,0.6150606274604797,0.5766394734382629,-0.6721086502075195,0.9999877214431763,0.5488007068634033,0.5895349979400635,-0.6944683194160461,0.9999943971633911,0.7651327252388,0.761995792388916,-0.1659822314977646,0.9997267127037048,0.3547864556312561,0.7776337265968323,-0.29633402824401855,0.9994321465492249,0.8713198900222778,1.3538867235183716,-0.5422804951667786,0.7751991748809814,0.203414648771286,1.3152152299880981,-0.3673710227012634,0.18557120859622955,0.7376540303230286,0.8612781167030334,-1.0512120723724365,0.9938987493515015,0.24180467426776886,1.7717293500900269,-0.7842481732368469,0.280921071767807,0.6654260158538818,0.7687278985977173,-1.1729177236557007,0.9906971454620361,0.22294597327709198,1.9316744804382324,-0.8619855046272278,0.37927863001823425,0.6571237444877625,0.699526309967041,-1.061914086341858,0.9921966791152954,0.2711699903011322,1.9003684520721436,-0.9219101071357727,0.5004019141197205,0.6671070456504822,0.7352913618087769,-1.0294287204742432,0.9901903867721558,0.2886244058609009,1.8472391366958618,-0.8246656656265259,0.517920196056366,0.6667287945747375,1.754257321357727,0.035593416541814804,0.0020863008685410023,0.38745972514152527,1.7524932622909546,-0.029629746451973915,0.0012668462004512548,0.6621499061584473,2.537102222442627,-0.0018899518763646483,0.0003288083244115114,0.41638821363449097,2.505988121032715,-0.2470182180404663,7.795818237354979e-05,0.6602748036384583,3.2141568660736084,0.40701398253440857,7.752137207717169e-06,0.4147302508354187,3.19852352142334,0.03607560694217682,4.554113957055961e-07,0.6648239493370056,3.3238210678100586,0.41855162382125854,1.0994313925039023e-05,0.4027220606803894,3.325024127960205,0.04672871530056,1.1451555792518775e-06,0.6257880926132202,3.4377965927124023,-0.07017209380865097,5.829676956636831e-05,0.47004371881484985,3.392922878265381,-0.5164151191711426,1.5851042917347513e-05,5.010413833359216,179.8235589437226
0.5806732773780823,0.5007187128067017,-0.6783514618873596,0.9999939799308777,0.6061612367630005,0.41119176149368286,-0.6460970044136047,0.9999880790710449,0.621178388595581,0.4055778384208679,-0.6455838084220886,0.9999906420707703,0.635959267616272,0.4015052020549774,-0.6449387073516846,0.999985933303833,0.551602303981781,0.42763808369636536,-0.6412811279296875,0.9999873042106628,0.5308496356010437,0.43306872248649597,-0.6402716040611267,0.9999868273735046,0.5119987726211548,0.4388613700866699,-0.6403634548187256,0.9999812841415405,0.6600781679153442,0.42292627692222595,-0.36748188734054565,0.9999896287918091,0.4797975420951843,0.4618679881095886,-0.3355134129524231,0.9999953508377075,0.6133103966712952,0.574999213218689,-0.5678125619888306,0.9999886751174927,0.5441750884056091,0.5886967182159424,-0.5595166087150574,0.9999948143959045,0.7735410928726196,0.7592580318450928,-0.16618375480175018,0.9997462034225464,0.36014795303344727,0.774409294128418,-0.17568936944007874,0.9994735717773438,0.8845492601394653,1.3508626222610474,-0.5270885825157166,0.7835077047348022,0.20306554436683655,1.302502155303955,-0.1426486372947693,0.2036350667476654,0.7374835014343262,0.862000584602356,-0.9418027997016907,0.993601381778717,0.2275858372449875,1.771624207496643,-0.41685089468955994,0.2962666451931,0.6640490293502808,0.77488112449646,-1.0474635362625122,0.9900109171867371,0.20275087654590607,1.9316635131835938,-0.4675041139125824,0.39023345708847046,0.6560014486312866,0.7058922648429871,-0.9220489263534546,0.991767168045044,0.252013236284256,1.9056764841079712,-0.5267054438591003,0.5119349360466003,0.66666579246521,0.7373851537704468,-0.9100269079208374,0.9895601272583008,0.2712212800979614,1.85312819480896,-0.4529882073402405,0.5281481146812439,0.6729563474655151,1.754233956336975,-0.027675267308950424,0.0020140591077506542,0.3982720971107483,1.7508620023727417,0.033546000719070435,0.0012463040184229612,0.6647299528121948,2.5473172664642334,-0.033826302736997604,0.0003525259380694479,0.41927042603492737,2.5253052711486816,0.07456905394792557,8.188081119442359e-05,0.6644261479377747,3.233940362930298,0.4054073691368103,8.561170943721663e-06,0.42560380697250366,3.2199738025665283,0.38436415791511536,5.119622414895275e-07,0.6708530187606812,3.339350461959839,0.4186517596244812,1.1568246918614022e-05,0.4188660979270935,3.3366973400115967,0.40483564138412476,1.3402412832874688e-06,0.6257991194725037,3.4622161388397217,-0.06732712686061859,6.0387934354366735e-05,0.4704880714416504,3.4392974376678467,-0.1064743846654892,1.6067670003394596e-05,6.115657159847482,179.43106209301465
0.580112636089325,0.4989607036113739,-0.6554968357086182,0.9999943375587463,0.6055956482887268,0.40997377038002014,-0.6247155666351318,0.9999887347221375,0.6207849979400635,0.4042949974536896,-0.6242287158966064,0.9999910593032837,0.6355689167976379,0.399668425321579,-0.6236129999160767,0.9999866485595703,0.5506375432014465,0.4255572557449341,-0.6191771030426025,0.9999880790710449,0.5303398966789246,0.4307170808315277,-0.6182042956352234,0.9999875426292419,0.5116697549819946,0.4364386796951294,-0.618371844291687,0.999982476234436,0.6599191427230835,0.41955503821372986,-0.3526023030281067,0.9999901056289673,0.4803447723388672,0.4592105448246002,-0.3150714635848999,0.9999955892562866,0.613239586353302,0.5733826756477356,-0.5461288690567017,0.9999892711639404,0.5434181094169617,0.5880010724067688,-0.5366174578666687,0.9999950528144836,0.7783693075180054,0.758389949798584,-0.1638461947441101,0.9997600317001343,0.3669043183326721,0.7703728675842285,-0.1564866602420807,0.9995065927505493,0.9003141522407532,1.3380892276763916,-0.5154032111167908,0.7929901480674744,0.2028002291917801,1.2892920970916748,-0.1269601732492447,0.2196357399225235,0.7381395101547241,0.8605033755302429,-0.920174241065979,0.9932288527488708,0.2233864814043045,1.769855260848999,-0.39562681317329407,0.30983030796051025,0.6640086770057678,0.7757911682128906,-1.0249119997024536,0.9891518354415894,0.198156476020813,1.9312241077423096,-0.4454939365386963,0.39976227283477783,0.6558588147163391,0.7074999809265137,-0.8945450782775879,0.9911432266235352,0.24784314632415771,1.906506061553955,-0.501774251461029,0.5211449861526489,0.6666640043258667,0.7375040054321289,-0.8860628008842468,0.9887139797210693,0.2671215236186981,1.8541059494018555,-0.43026065826416016,0.5367429256439209,0.6761964559555054,1.7541807889938354,-0.03889477998018265,0.0019498853944242,0.4023912847042084,1.748834252357483,0.0446799211204052,0.0012295878259465098,0.6649271845817566,2.5548181533813477,-0.036741748452186584,0.00037214087205938995,0.41926851868629456,2.5341248512268066,0.07250184565782547,8.525457087671384e-05,0.6643772125244141,3.2483370304107666,0.40614867210388184,9.316694558947347e-06,0.4252358376979828,3.2316017150878906,0.371703177690506,5.731884584747604e-07,0.6708406209945679,3.351564645767212,0.42207592725753784,1.2019910172966775e-05,0.41835862398147583,3.3442797660827637,0.3911377191543579,1.5189368696155725e-06,0.6229716539382935,3.478869676589966,-0.06104195863008499,6.167651736177504e-05,0.4677465558052063,3.458015203475952,-0.12554539740085602,1.6268957551801577e-05,6.876566524128034,179.2390301531162
0.5801249742507935,0.4965771436691284,-0.6406660676002502,0.9999946355819702,0.6055496335029602,0.40816155076026917,-0.60968017578125,0.9999892711639404,0.6206990480422974,0.4023703634738922,-0.609175980091095,0.9999913573265076,0.635465145111084,0.3972471058368683,-0.6086425185203552,0.9999872446060181,0.5506075024604797,0.42257797718048096,-0.604348361492157,0.9999887347221375,0.5303473472595215,0.42720282077789307,-0.6033628582954407,0.9999880790710449,0.5116873383522034,0.4327262043952942,-0.6035021543502808,0.9999834299087524,0.6599012613296509,0.41563013195991516,-0.34055861830711365,0.9999905228614807,0.48149338364601135,0.4542155861854553,-0.30436816811561584,0.9999957084655762,0.6132196187973022,0.5703783631324768,-0.5328866243362427,0.9999897480010986,0.5434080958366394,0.5862719416618347,-0.5237135291099548,0.999995231628418,0.7806509733200073,0.7554677128791809,-0.16390278935432434,0.9997751712799072,0.3697797358036041,0.7677321434020996,-0.1416349560022354,0.9995357990264893,0.9011885523796082,1.3222064971923828,-0.47622886300086975,0.8020243644714355,0.2032167613506317,1.2820981740951538,-0.10308817774057388,0.23381681740283966,0.7385588884353638,0.8581346273422241,-0.8108900189399719,0.9926884770393372,0.2202647626399994,1.7673918008804321,-0.3605809211730957,0.31517383456230164,0.6640515923500061,0.7754042148590088,-0.9062930941581726,0.9879791140556335,0.19332090020179749,1.928909182548523,-0.405733585357666,0.4009987413883209,0.6558588743209839,0.7074424028396606,-0.7813042402267456,0.990283191204071,0.24170109629631042,1.9067182540893555,-0.4660220742225647,0.5220897793769836,0.6666635870933533,0.7374153137207031,-0.7765080332756042,0.9875184297561646,0.2619876265525818,1.8542836904525757,-0.39672815799713135,0.5370835065841675,0.6784396767616272,1.7489535808563232,-0.04573260247707367,0.001908247941173613,0.40784573554992676,1.7414308786392212,0.05136674642562866,0.001231152331456542,0.6654702425003052,2.5543525218963623,-0.03751618415117264,0.0004051769501529634,0.4209176003932953,2.5330495834350586,0.06797502934932709,9.198312181979418e-05,0.664348840713501,3.2475905418395996,0.4079037606716156,1.0779081094369758e-05,0.4268983006477356,3.2313554286956787,0.35695552825927734,6.859651193735772e-07,0.6708212494850159,3.3504509925842285,0.4262390732765198,1.312401127506746e-05,0.42057186365127563,3.343789577484131,0.37550872564315796,1.8847672436095309e-06,0.6219711899757385,3.4774067401885986,-0.04777727648615837,6.513539847219363e-05,0.46763181686401367,3.4567086696624756,-0.13438725471496582,1.6850590327521786e-05,7.305424689414832,179.17012225610918
0.5800964832305908,0.4956522285938263,-0.6506546139717102,0.9999948143959045,0.6055070161819458,0.4073006510734558,-0.6218039393424988,0.99998939037323,0.6206406950950623,0.4017171263694763,-0.6212691068649292,0.9999913573265076,0.6354710459709167,0.39664167165756226,-0.6207274198532104,0.9999873638153076,0.5505616068840027,0.42061495780944824,-0.6171647310256958,0.9999889731407166,0.5303542613983154,0.4249390959739685,-0.6162549257278442,0.9999882578849792,0.5117470622062683,0.4304123818874359,-0.6163951754570007,0.9999838471412659,0.6600387692451477,0.4152056872844696,-0.351086288690567,0.9999905228614807,0.4826119840145111,0.4506315588951111,-0.3242460787296295,0.9999957084655762,0.6131842136383057,0.5703133344650269,-0.5431541204452515,0.999989926815033,0.5430792570114136,0.585610032081604,-0.5351237058639526,0.999995231628418,0.7810794115066528,0.7544187903404236,-0.16756460070610046,0.9997878074645996,0.3711763322353363,0.7643954157829285,-0.14816689491271973,0.999565064907074,0.8998197317123413,1.3234204053878784,-0.4553016126155853,0.8101359605789185,0.21621735394001007,1.156684160232544,-0.10070161521434784,0.24217072129249573,0.7410328388214111,0.8585903644561768,-0.7804979085922241,0.9924840927124023,0.21714787185192108,1.7645577192306519,-0.33687952160835266,0.3220023512840271,0.665971577167511,0.7773053646087646,-0.8718865513801575,0.9874467849731445,0.1904519945383072,1.9265245199203491,-0.37466204166412354,0.40375733375549316,0.6578736305236816,0.7087267637252808,-0.7469245791435242,0.9898781180381775,0.2384655773639679,1.9072004556655884,-0.43087252974510193,0.5238779187202454,0.6690914630889893,0.7379775047302246,-0.7457196116447449,0.9869938492774963,0.2587251663208008,1.854656457901001,-0.3706343173980713,0.5391363501548767,0.6781930327415466,1.7455018758773804,-0.04251920431852341,0.0018860483542084694,0.4073038697242737,1.736107587814331,0.047980327159166336,0.0012508551590144634,0.6642593145370483,2.5540542602539062,-0.02137770690023899,0.00040384597377851605,0.4206334948539734,2.532726287841797,0.08495278656482697,9.048973151948303e-05,0.659402072429657,3.2495102882385254,0.4719371795654297,1.1449256817286368e-05,0.4255690574645996,3.234004497528076,0.42654362320899963,7.154008585530391e-07,0.6649461388587952,3.351318359375,0.4977147579193115,1.3608539120468777e-05,0.4203043580055237,3.3462042808532715,0.45077481865882874,1.99726036953507e-06,0.6152181029319763,3.4803967475891113,0.03784208372235298,6.638374907197431e-05,0.4599580764770508,3.456780433654785,-0.06180848926305771,1.668996992520988e-05,7.072845506082159,179.4128859810951
0.5802862048149109,0.4926307201385498,-0.6567646265029907,0.9999950528144836,0.6055622100830078,0.4044974744319916,-0.6269397735595703,0.9999898076057434,0.6206915974617004,0.399109423160553,-0.6263906955718994,0.9999915957450867,0.6355715394020081,0.3941674828529358,-0.625812828540802,0.9999878406524658,0.5506035685539246,0.41700121760368347,-0.6240503787994385,0.9999894499778748,0.5304383039474487,0.42138490080833435,-0.6231441497802734,0.9999886751174927,0.5118314623832703,0.42714670300483704,-0.6232665777206421,0.9999845623970032,0.6605973243713379,0.41350194811820984,-0.3544142246246338,0.9999907612800598,0.48318204283714294,0.4476313292980194,-0.33351558446884155,0.9999958276748657,0.6133614182472229,0.5687166452407837,-0.5475689768791199,0.9999902844429016,0.5431042313575745,0.584226667881012,-0.5419825911521912,0.9999953508377075,0.7839876413345337,0.754339337348938,-0.16679173707962036,0.9997985363006592,0.37142214179039,0.7641739845275879,-0.16174881160259247,0.9995888471603394,0.8991640210151672,1.3295670747756958,-0.45906496047973633,0.814369261264801,0.21060875058174133,1.1684802770614624,-0.12065313756465912,0.24555130302906036,0.7420903444290161,0.8571544885635376,-0.8167051076889038,0.9921280741691589,0.21817156672477722,1.7658065557479858,-0.36204230785369873,0.3201250433921814,0.6664554476737976,0.7751708030700684,-0.9128877520561218,0.9867522716522217,0.19225390255451202,1.9283809661865234,-0.4018564820289612,0.39924606680870056,0.6588495969772339,0.7061328291893005,-0.7847517728805542,0.989380419254303,0.24032393097877502,1.91500985622406,-0.4580325186252594,0.5190566778182983,0.6699063181877136,0.736359179019928,-0.782508373260498,0.9863211512565613,0.26027682423591614,1.8614850044250488,-0.39620402455329895,0.5342628359794617,0.6781629920005798,1.7462717294692993,-0.03928244486451149,0.0018352055922150612,0.40715542435646057,1.7361860275268555,0.044818438589572906,0.0012366214068606496,0.6636805534362793,2.5601587295532227,-0.010813063010573387,0.0004081761871930212,0.4205680787563324,2.540457010269165,0.06966637074947357,9.030662477016449e-05,0.6565243005752563,3.2643625736236572,0.4927106499671936,1.166140464192722e-05,0.4243692457675934,3.2487072944641113,0.40101251006126404,7.249151394717046e-07,0.6618777513504028,3.366637945175171,0.518832266330719,1.3620530808111653e-05,0.41976937651634216,3.361974000930786,0.42373308539390564,2.0493801002885448e-06,0.6104257106781006,3.496335506439209,0.0581168606877327,6.661429506493732e-05,0.4556830823421478,3.471348762512207,-0.09274068474769592,1.6409951058449224e-05,7.069120805034176,179.56280762456583
0.5809512138366699,0.4876457154750824,-0.6624132394790649,0.9999953508377075,0.6059072613716125,0.3993404805660248,-0.6313673257827759,0.9999902844429016,0.6209784746170044,0.39448830485343933,-0.6307724118232727,0.9999919533729553,0.6358320713043213,0.39029109477996826,-0.6301137804985046,0.9999884366989136,0.5513553023338318,0.4103177785873413,-0.6292657852172852,0.9999900460243225,0.531366229057312,0.4143935441970825,-0.6283323168754578,0.9999892711639404,0.5128177404403687,0.4203253388404846,-0.6284366846084595,0.99998539686203,0.6611069440841675,0.41210874915122986,-0.3577031195163727,0.9999911189079285,0.4838712215423584,0.44395890831947327,-0.3418022394180298,0.9999960064888,0.6135903000831604,0.5651917457580566,-0.5533999800682068,0.9999906420707703,0.5433905124664307,0.5797937512397766,-0.5492779016494751,0.9999954700469971,0.7863350510597229,0.7569665908813477,-0.1681714504957199,0.9998058080673218,0.3712424635887146,0.7646225094795227,-0.17149324715137482,0.9996107816696167,0.8970819711685181,1.3404061794281006,-0.468788206577301,0.8133769035339355,0.20609953999519348,1.2025519609451294,-0.1262056529521942,0.24375012516975403,0.7418838143348694,0.8560949563980103,-0.8500849604606628,0.9919960498809814,0.21885967254638672,1.7695605754852295,-0.3604428172111511,0.3258822560310364,0.665675938129425,0.7714871168136597,-0.949963390827179,0.9866248369216919,0.19344182312488556,1.9318814277648926,-0.3992376923561096,0.40537455677986145,0.6588435769081116,0.701895534992218,-0.8222216367721558,0.9893201589584351,0.24147553741931915,1.9218721389770508,-0.45715537667274475,0.5252678990364075,0.6698644757270813,0.733280599117279,-0.8174360394477844,0.9862886667251587,0.26123058795928955,1.8680307865142822,-0.39538702368736267,0.5407203435897827,0.678158700466156,1.7482151985168457,-0.03546137735247612,0.0017637399723753333,0.40700116753578186,1.7366631031036377,0.04109704867005348,0.001202258630655706,0.6622228026390076,2.565889596939087,0.00036279126652516425,0.0003908996004611254,0.4184691905975342,2.545354127883911,0.0732056125998497,8.56652986840345e-05,0.6526644825935364,3.2697041034698486,0.5178115367889404,1.126042116084136e-05,0.41969117522239685,3.2527883052825928,0.42259320616722107,6.888245707159513e-07,0.6575964093208313,3.3734281063079834,0.5456374287605286,1.3090397260384634e-05,0.41503024101257324,3.3676531314849854,0.4474352300167084,1.9509068351908354e-06,0.6065077781677246,3.500591278076172,0.08762569725513458,6.473537359852344e-05,0.4499087929725647,3.473226308822632,-0.06704689562320709,1.5595003787893802e-05,7.020260976500278,179.66155808836396
0.5825334787368774,0.48026537895202637,-0.660862386226654,0.9999955892562866,0.6064680814743042,0.39188939332962036,-0.6282740235328674,0.9999907612800598,0.6214200258255005,0.38723504543304443,-0.6276941299438477,0.9999922513961792,0.6361876726150513,0.38343074917793274,-0.6270191073417664,0.9999889135360718,0.5527710318565369,0.4025493264198303,-0.625535786151886,0.9999905228614807,0.5329186916351318,0.4066709876060486,-0.6245986819267273,0.9999897480010986,0.5146617889404297,0.41258668899536133,-0.6247142553329468,0.9999861121177673,0.6612429618835449,0.4078170657157898,-0.3541795015335083,0.9999914169311523,0.4848999083042145,0.43989479541778564,-0.33348166942596436,0.9999961256980896,0.6143050789833069,0.5596848726272583,-0.5520414710044861,0.9999909400939941,0.5448280572891235,0.574155867099762,-0.5471205115318298,0.9999955892562866,0.787382960319519,0.7572838664054871,-0.16832157969474792,0.9998116493225098,0.3714617192745209,0.7642430067062378,-0.17093417048454285,0.9996281266212463,0.8963997960090637,1.340978741645813,-0.4691360592842102,0.8150143623352051,0.21701768040657043,1.1514121294021606,-0.1312892735004425,0.24305672943592072,0.74187171459198,0.8560238480567932,-0.868043065071106,0.9917259216308594,0.21948301792144775,1.7641465663909912,-0.3814961910247803,0.32951390743255615,0.6653127670288086,0.7688285112380981,-0.9707660675048828,0.9862942695617676,0.19421325623989105,1.9259604215621948,-0.4257829785346985,0.4098607003688812,0.6587650775909424,0.700635552406311,-0.8450862169265747,0.9891166687011719,0.2423928678035736,1.9176222085952759,-0.48180222511291504,0.5299273133277893,0.6694924235343933,0.7322323322296143,-0.8367881774902344,0.9860106706619263,0.2617667615413666,1.8643871545791626,-0.41606998443603516,0.5452609062194824,0.6792072653770447,1.7482409477233887,-0.03694871813058853,0.0016689804615452886,0.40719571709632874,1.7366548776626587,0.04264891892671585,0.00114772270899266,0.6626198887825012,2.5674426555633545,0.0035618282854557037,0.00037331884959712625,0.41895437240600586,2.546128273010254,0.07987932860851288,8.129172056214884e-05,0.6527633666992188,3.2688212394714355,0.5222899317741394,1.0914845915976912e-05,0.4202917516231537,3.2514662742614746,0.4301988482475281,6.632339477619098e-07,0.6577560305595398,3.372156858444214,0.5495504140853882,1.2522958058980294e-05,0.4152466356754303,3.3661866188049316,0.4551483690738678,1.881824346128269e-06,0.607056200504303,3.498914957046509,0.08437322080135345,6.26911423751153e-05,0.45027703046798706,3.471536159515381,-0.06344206631183624,1.4903910596331116e-05,7.094921698680637,179.64514952856203
0.582878589630127,0.4724331796169281,-0.6605185866355896,0.9999958276748657,0.6066106557846069,0.3839517831802368,-0.6267648935317993,0.9999911785125732,0.6216164827346802,0.3802185356616974,-0.6261945962905884,0.9999925494194031,0.6363083124160767,0.37754368782043457,-0.6255673170089722,0.99998939037323,0.5533078908920288,0.39383646845817566,-0.6248434782028198,0.9999909996986389,0.5337123870849609,0.3981928527355194,-0.6239145994186401,0.9999902248382568,0.5155922770500183,0.4041331112384796,-0.6240476369857788,0.9999868273735046,0.6612527370452881,0.405256986618042,-0.34938472509384155,0.9999917149543762,0.48528623580932617,0.43531957268714905,-0.3305467367172241,0.9999962449073792,0.6145638823509216,0.554726243019104,-0.5505048036575317,0.9999912977218628,0.5449827909469604,0.5666809678077698,-0.5461050868034363,0.999995768070221,0.7870239019393921,0.7572895288467407,-0.16595837473869324,0.9998189210891724,0.37010061740875244,0.7646450400352478,-0.1706007570028305,0.999647855758667,0.8960013389587402,1.3419280052185059,-0.47377532720565796,0.8199043273925781,0.21561303734779358,1.2272396087646484,-0.1315370500087738,0.2507025897502899,0.7421470880508423,0.8562775254249573,-0.8726997375488281,0.9915388822555542,0.22075283527374268,1.7674480676651,-0.3916448950767517,0.33766427636146545,0.6651605367660522,0.7688634395599365,-0.9759047627449036,0.9858898520469666,0.19591471552848816,1.9299163818359375,-0.43787842988967896,0.41584402322769165,0.6592817902565002,0.7003833055496216,-0.8510781526565552,0.9888169765472412,0.24358609318733215,1.9196053743362427,-0.4964110851287842,0.5353075861930847,0.6702200174331665,0.7318043112754822,-0.8413981199264526,0.9856598973274231,0.2628786861896515,1.8661761283874512,-0.42660826444625854,0.5507190823554993,0.6803531050682068,1.750586748123169,-0.03690971061587334,0.0016738735139369965,0.4069092869758606,1.738520860671997,0.042611733078956604,0.0011735442094504833,0.6638926863670349,2.5729455947875977,0.003308723447844386,0.0003719361557159573,0.418976366519928,2.5521302223205566,0.09155513346195221,8.098876423900947e-05,0.6543236970901489,3.2754790782928467,0.5045810341835022,1.1275678843958303e-05,0.420149028301239,3.258605718612671,0.4406537115573883,6.916834536241367e-07,0.659673810005188,3.378676414489746,0.5287927389144897,1.2651318684220314e-05,0.4150027632713318,3.3727922439575195,0.4653857350349426,1.940903757713386e-06,0.6077713370323181,3.5079948902130127,0.06000599265098572,6.320796092040837e-05,0.45102375745773315,3.482257127761841,-0.05048881098628044,1.4931226360204164e-05,7.019384452510762,179.63367461571437
0.5829509496688843,0.47295358777046204,-0.663741946220398,0.9999960660934448,0.6069139242172241,0.3845460116863251,-0.6289561986923218,0.9999915957450867,0.6219774484634399,0.3805660307407379,-0.6283859014511108,0.999992847442627,0.6368082165718079,0.3777521252632141,-0.6277706027030945,0.9999898672103882,0.5533074736595154,0.3937196433544159,-0.6278418898582458,0.9999914765357971,0.5336316227912903,0.3975946605205536,-0.6268903017044067,0.9999906420707703,0.5153151750564575,0.40313827991485596,-0.627007007598877,0.9999875426292419,0.6613379716873169,0.4053651690483093,-0.347053200006485,0.9999919533729553,0.4850482940673828,0.4337366819381714,-0.3320096731185913,0.9999963641166687,0.6144746541976929,0.5555729269981384,-0.5518326759338379,0.9999916553497314,0.5445500016212463,0.5669805407524109,-0.5485180616378784,0.9999958872795105,0.7861465811729431,0.7577594518661499,-0.16175134479999542,0.9998246431350708,0.3651241064071655,0.7663742899894714,-0.16961316764354706,0.9996616840362549,0.8957570791244507,1.3467425107955933,-0.4743577837944031,0.8161855936050415,0.2102973461151123,1.2682281732559204,-0.12775757908821106,0.25121986865997314,0.7442260384559631,0.8668415546417236,-0.8922606706619263,0.9910242557525635,0.2203921526670456,1.7762141227722168,-0.3867979049682617,0.33712950348854065,0.665594220161438,0.7832604050636292,-1.0009740591049194,0.9851011633872986,0.19580882787704468,1.9380191564559937,-0.4339936673641205,0.4134129583835602,0.6592767834663391,0.7152252793312073,-0.8730162382125854,0.9882612824440002,0.24319171905517578,1.926079511642456,-0.49447885155677795,0.5337480306625366,0.6703153252601624,0.7421603798866272,-0.8615686297416687,0.9849580526351929,0.2625480592250824,1.8728060722351074,-0.42311912775039673,0.5487369298934937,0.680282711982727,1.7560014724731445,-0.03850170969963074,0.001624164404347539,0.40601545572280884,1.7450839281082153,0.044354476034641266,0.001147696515545249,0.6637089848518372,2.580724000930786,7.439528417307884e-05,0.00037015569978393614,0.41817837953567505,2.5601563453674316,0.07563145458698273,7.937762711662799e-05,0.6540862917900085,3.2867321968078613,0.4952487349510193,1.1171101505169645e-05,0.41575461626052856,3.267308235168457,0.414307177066803,6.736042337252002e-07,0.6595476865768433,3.391596555709839,0.51837158203125,1.239041466760682e-05,0.40926727652549744,3.3836066722869873,0.43741488456726074,1.8919782860393752e-06,0.6068230271339417,3.5211775302886963,0.04985850304365158,6.174787267809734e-05,0.4467429220676422,3.4909558296203613,-0.08597283810377121,1.4545621525030583e-05,6.981546551113161,179.6296088118743
